sample_id,family,n_qubits,parameter,label,ground_energy,physical_diagnostic,split
0,tfim,8,1.365035269210734,1,-12.235546080966136,0.018605669878067103,labelled
1,tfim,8,0.5835994249351122,0,-7.884461058043408,0.6419198017071948,labelled
2,tfim,8,1.4369055856856758,1,-12.741439968742819,0.013371594720077516,labelled
3,tfim,8,0.6875639556301347,0,-8.255779068651444,0.49028329376191304,labelled
4,tfim,8,0.6385510015330038,0,-8.07081217840788,0.5645223900231012,labelled
5,tfim,8,0.3250348123569433,0,-7.266390944026101,0.8940523878642428,labelled
6,tfim,8,1.405310489083815,1,-12.518104548938854,0.015437479416745798,labelled
7,tfim,8,0.5004023049952941,0,-7.641658434908814,0.7428410145105937,labelled
8,tfim,8,1.4034869158975716,1,-12.505257876894232,0.015567171890583247,labelled
9,tfim,8,0.3365351430462641,0,-7.285774377839093,0.8863539677168009,labelled
10,tfim,8,0.7157201273222664,0,-8.370299446350996,0.4466683883919431,labelled
11,tfim,8,1.4174136129707744,1,-12.60349072984177,0.01460666496773223,labelled
12,tfim,8,1.6627922325654843,1,-14.372728469962967,0.00512233421361999,labelled
13,tfim,8,1.2874482292183702,1,-11.698830817463046,0.02695866083295228,labelled
14,tfim,8,1.5155188760396237,1,-13.30282618858859,0.009450204895409691,labelled
15,tfim,8,1.3326112875844855,1,-12.009957794939833,0.021685485501549223,labelled
16,tfim,8,1.5453325820677846,1,-13.517644355552713,0.008315930291496286,labelled
17,tfim,8,0.5700158242080418,0,-7.841679397249752,0.6597956879797668,labelled
18,tfim,8,1.6157714078697416,1,-14.028863291741493,0.006196611486972665,labelled
19,tfim,8,0.5308916829315422,0,-7.725397131961384,0.7082396516274408,labelled
20,tfim,8,1.4454955639693574,1,-12.802398651198807,0.012864747569345816,labelled
21,tfim,8,0.3505752503694931,0,-7.310397264598862,0.8765665918938457,labelled
22,tfim,8,0.5292124075157023,0,-7.720631069463816,0.7102168152185258,labelled
23,tfim,8,1.5108832134334496,1,-13.269514186337831,0.00964173555863039,labelled
24,tfim,8,0.7125935986247909,0,-8.35728261317059,0.45151415413319473,labelled
25,tfim,8,1.2527622835444225,1,-11.462569227198912,0.03197097701132171,labelled
26,tfim,8,0.711135790866424,0,-8.35123890614003,0.4537743098892396,labelled
27,tfim,8,0.37421708684036414,0,-7.354263923483971,0.85909922844261,labelled
28,tfim,8,0.3027038020820424,0,-7.230756135346984,0.9081958605676042,labelled
29,tfim,8,0.306311914109222,0,-7.236335515546317,0.9059819375233302,labelled
30,tfim,8,1.5225968281701725,1,-13.353735807147508,0.009165958097251112,labelled
31,tfim,8,1.3469794761546618,1,-12.109705989408168,0.020255894044158403,labelled
32,tfim,8,0.6701080474057008,0,-8.187824163051177,0.5171001980116497,labelled
33,tfim,8,1.7111654588568197,1,-14.728434346701482,0.004231370850673895,labelled
34,tfim,8,1.43199001175688,1,-12.706601666614946,0.01367166272765218,labelled
35,tfim,8,0.5290698144729544,0,-7.7202272039675215,0.7103843164783905,labelled
36,tfim,8,1.3480646946648531,1,-12.117254170071144,0.020152242377554704,labelled
37,tfim,8,0.5986297486006111,0,-7.933290687110261,0.6215286881577207,labelled
38,tfim,8,0.45585623453612806,0,-7.529623239346998,0.7886154279518416,labelled
39,tfim,8,1.5892559374910094,1,-13.83584695096595,0.0069133467233229535,labelled
40,tfim,8,0.34653156555992404,0,-7.303197133476728,0.8794296589919501,labelled
41,tfim,8,0.27120799189746014,0,-7.184948464142346,0.9263711620194517,labelled
42,tfim,8,1.3490718245522693,1,-12.124260978816462,0.0200565757552637,labelled
43,tfim,8,0.5719400689130361,0,-7.847662922470504,0.6572959761560703,labelled
44,tfim,8,0.7218846335083251,0,-8.396184291731958,0.4371240288886533,labelled
45,tfim,8,1.7241859603300802,1,-14.824493970199068,0.004022474178510038,labelled
46,tfim,8,0.6036604898315366,0,-7.949989344692977,0.6145651006308845,labelled
47,tfim,8,1.297064452592607,1,-11.764757423429888,0.025727028937541935,labelled
48,tfim,8,1.5120028702946555,1,-13.277557811216486,0.009595078605206886,labelled
49,tfim,8,1.3665884699933308,1,-12.246395999857247,0.01847084844260083,labelled
50,tfim,8,0.44301181639229703,0,-7.49951383840904,0.8008113527637541,labelled
51,tfim,8,0.5669805992052048,0,-7.832292443387556,0.6637165601417967,labelled
52,tfim,8,1.4136608974814264,1,-12.57699317964992,0.014858803269782239,labelled
53,tfim,8,1.3870933132442018,1,-12.38999052423622,0.016789248992064625,labelled
54,tfim,8,1.5861162221068108,1,-13.813036587189346,0.007004240003443753,labelled
55,tfim,8,1.39236936925361,1,-12.427043695538277,0.01638464086157438,labelled
56,tfim,8,0.3830476603265115,0,-7.371430508482578,0.8522501012852732,labelled
57,tfim,8,1.6679298316181974,1,-14.41041635864048,0.005018286702144131,labelled
58,tfim,8,1.4924877459818648,1,-13.137570625558643,0.010445959509635191,labelled
59,tfim,8,0.7179915758984654,0,-8.379803350663183,0.4431497324393554,labelled
60,tfim,8,0.2504156133497148,0,-7.157535622073468,0.9372515399553362,labelled
61,tfim,8,1.3854437292069057,1,-12.378414375303196,0.016918027378311714,labelled
62,tfim,8,0.41511025283104996,0,-7.437390833087787,0.8258424495461372,labelled
63,tfim,8,0.3795600752385617,0,-7.364599524496381,0.8549765552127865,labelled
64,tfim,8,0.2527438645767617,0,-7.160494026029905,0.9360770437495125,labelled
65,tfim,8,1.3698608746969894,1,-12.269268110682264,0.018190338402306123,labelled
66,tfim,8,1.7468997037445315,1,-14.99236967984616,0.003685387627882902,labelled
67,tfim,8,0.28794258059127614,0,-7.2086419519399065,0.9169700506202225,labelled
68,tfim,8,0.24487701324821448,0,-7.150610358301126,0.940001224630737,labelled
69,tfim,8,1.391390796402094,1,-12.420168096135416,0.016458856825956644,labelled
70,tfim,8,1.3903777946007252,1,-12.413052119179287,0.01653607891595165,labelled
71,tfim,8,0.32107422555001747,0,-7.259878369127019,0.8966379830539309,labelled
72,tfim,8,0.4722433670433534,0,-7.569448281827834,0.7724157441565405,labelled
73,tfim,8,1.5899311972749501,1,-13.840754046884092,0.006893972425756721,labelled
74,tfim,8,0.6486770218836438,0,-8.107547432656036,0.549492982283267,labelled
75,tfim,8,1.3933185668702137,1,-12.433714280458522,0.016313009047889182,labelled
76,tfim,8,1.4984782891111184,1,-13.180494646856179,0.010176072901694106,labelled
77,tfim,8,0.38705510172508795,0,-7.379362398150672,0.8490824543379474,labelled
78,tfim,8,0.6733032245663109,0,-8.20008955632251,0.5122150089938817,labelled
79,tfim,8,1.5957324992548232,1,-13.882930253584425,0.006730021981642745,labelled
