sample_id,family,n_qubits,parameter,label,ground_energy,physical_diagnostic,split
0,cluster,8,1.7066505231115023,1,-14.537676472233937,0.2963797749231043,labelled
1,cluster,8,0.6278552746917584,0,-7.390378349266721,0.7417723551663161,labelled
2,cluster,8,1.568157128366299,1,-13.508740479772552,0.32299944868085184,labelled
3,cluster,8,1.356241950349681,1,-11.965890443114638,0.3742291751771905,labelled
4,cluster,8,1.6087076377431802,1,-13.808586570260045,0.3147282418049877,labelled
5,cluster,8,0.38531403309204915,0,-6.487614585215028,0.9073413989439304,labelled
6,cluster,8,0.582553973520155,0,-7.1857909069195705,0.7756603024192744,labelled
7,cluster,8,0.5427420480350735,0,-7.018957532689587,0.805064178108132,labelled
8,cluster,8,1.8072352363635389,1,-15.292639241812873,0.27962376592133326,labelled
9,cluster,8,1.7906561225632398,1,-15.167812064305046,0.2822546270341412,labelled
10,cluster,8,1.7985311058690612,1,-15.227086109429202,0.28099886313403716,labelled
11,cluster,8,1.4367040939868088,1,-12.5463561265585,0.35301743142869,labelled
12,cluster,8,0.17191984649481418,0,-6.090582991005658,0.9842829361345528,labelled
13,cluster,8,1.7106454300800087,1,-14.567548456853363,0.2956763091488872,labelled
14,cluster,8,0.16982241846025561,0,-6.088342203959416,0.9846852419002822,labelled
15,cluster,8,0.6797728585714287,0,-7.642800451767455,0.7032580327194443,labelled
16,cluster,8,0.460330097232873,0,-6.714666587183597,0.8623924340340334,labelled
17,cluster,8,0.5929799949767334,0,-7.231518550776593,0.7678764290816638,labelled
18,cluster,8,0.46118347552966543,0,-6.717525175423249,0.8618351750940635,labelled
19,cluster,8,0.5745011136776691,0,-7.151042385133486,0.7816554029537143,labelled
20,cluster,8,1.603749397655762,1,-13.771856098864177,0.31571707127465315,labelled
21,cluster,8,0.26499084994629796,0,-6.2210234954779295,0.9599708623444162,labelled
22,cluster,8,1.6723515661959656,1,-14.281620389637729,0.3025590209845334,labelled
23,cluster,8,0.449808787805848,0,-6.67993225304833,0.869185945393394,labelled
24,cluster,8,0.28826681750437555,0,-6.263601506666517,0.9517406279847459,labelled
25,cluster,8,0.39853738963887086,0,-6.524165964449937,0.9000446969194608,labelled
26,cluster,8,0.4280128993723802,0,-6.6109783403161355,0.88278039157003,labelled
27,cluster,8,1.5816612616926315,1,-13.60845393868533,0.320197739595927,labelled
28,cluster,8,0.42005805139776,0,-6.586821113682334,0.8875711600039059,labelled
29,cluster,8,1.6639874233870708,1,-14.21929447351534,0.3041048405285313,labelled
30,cluster,8,1.474009652860608,1,-12.817842528570944,0.34395749392137315,labelled
31,cluster,8,1.5186042313032344,1,-13.144126475454952,0.3337073069153542,labelled
32,cluster,8,0.1906666715002539,0,-6.111937516858488,0.9804190673257539,labelled
33,cluster,8,1.832514063159626,1,-15.483242988683056,0.2757051207574294,labelled
34,cluster,8,1.320185695436682,1,-11.708290135748069,0.38455325281192937,labelled
35,cluster,8,0.47569162287927547,0,-6.767069833979516,0.8522249658724302,labelled
36,cluster,8,1.7569698508252287,1,-14.914640845120669,0.2877548754378343,labelled
37,cluster,8,1.4822284388564335,1,-12.87783761816803,0.34202227938719904,labelled
38,cluster,8,0.4196610714489084,0,-6.585629691966676,0.8878077514144286,labelled
39,cluster,8,1.647250550348674,1,-14.094720065151089,0.30724554101320084,labelled
40,cluster,8,1.370926024296482,1,-12.071266403406385,0.3701761087046728,labelled
41,cluster,8,1.4686604569968058,1,-12.778829638748089,0.3452285782454323,labelled
42,cluster,8,0.4771108124152247,0,-6.772012102622708,0.8512715387191377,labelled
43,cluster,8,1.8120536678838257,1,-15.32894517840818,0.27886828910078587,labelled
44,cluster,8,1.712987305574877,1,-14.585064447045152,0.2952654663606097,labelled
45,cluster,8,1.3723522399447947,1,-12.081515087910779,0.3697869602971284,labelled
46,cluster,8,1.7024759496177002,1,-14.506471610731868,0.2971184379823012,labelled
47,cluster,8,0.4148485090600682,0,-6.571292896074671,0.890656833070831,labelled
48,cluster,8,0.6440007579648397,0,-7.466897471111095,0.7297170442578552,labelled
49,cluster,8,0.3030023995862738,0,-6.292725937996379,0.9460528116706802,labelled
50,cluster,8,1.389134007029934,1,-12.202287764827894,0.3652667241856146,labelled
51,cluster,8,0.574063740896686,0,-7.149169463025789,0.7819804902557421,labelled
52,cluster,8,0.24910923046850536,0,-6.1943304829867625,0.9650687678949018,labelled
53,cluster,8,1.7498157838823054,1,-14.860955819333626,0.2889505500769466,labelled
54,cluster,8,1.5963943894303454,1,-13.717404393868579,0.3171952498346376,labelled
55,cluster,8,1.652839398286293,1,-14.13629726120062,0.30618966300667544,labelled
56,cluster,8,1.456256723542861,1,-12.688474205104997,0.3482116010861782,labelled
57,cluster,8,0.5131694199370518,0,-6.903267679985228,0.8263412542235175,labelled
58,cluster,8,1.5021743957028357,1,-13.023702320127795,0.33741328378766494,labelled
59,cluster,8,0.40851165986570426,0,-6.552715743851821,0.8943538035957421,labelled
60,cluster,8,0.20541934322782807,0,-6.1304441427327765,0.9770289933512556,labelled
61,cluster,8,0.5850555936632695,0,-7.19668715844493,0.7737946149248986,labelled
62,cluster,8,0.5248771500718905,0,-6.948212867582873,0.8179929072973958,labelled
63,cluster,8,0.1794535045321252,0,-6.098876748617217,0.9827886184945842,labelled
64,cluster,8,0.6496524105322995,0,-7.494112989821206,0.7255098383601348,labelled
65,cluster,8,0.2728206179839341,0,-6.234883242618474,0.95730416200412,labelled
66,cluster,8,0.6932732759831587,0,-7.711370921838105,0.69340552605161,labelled
67,cluster,8,1.4025521202763898,1,-12.299086882184852,0.3617288026372467,labelled
68,cluster,8,1.421597727825366,1,-12.436827200596108,0.35681984078625933,labelled
69,cluster,8,0.32613381679301606,0,-6.341911928691583,0.936364296429068,labelled
70,cluster,8,0.595607537241352,0,-7.243172933980658,0.7659118339659817,labelled
71,cluster,8,1.6299554731655614,1,-13.96619418098109,0.3105591912685457,labelled
72,cluster,8,1.847084526698501,1,-15.593251255037165,0.273495790144328,labelled
73,cluster,8,1.6401275512018094,1,-14.041761127055317,0.3086017571006037,labelled
74,cluster,8,0.473942230007257,0,-6.761001103740021,0.8533970420021187,labelled
75,cluster,8,0.44770707456343084,0,-6.673106777912246,0.8705255331274664,labelled
76,cluster,8,1.5182621242731908,1,-13.141616514046401,0.3337836589024615,labelled
77,cluster,8,1.5109639025802741,1,-13.088095831446909,0.33542069903625144,labelled
78,cluster,8,0.21099378776126845,0,-6.137833570038693,0.9756652785281948,labelled
79,cluster,8,1.7509309254076182,1,-14.869322054347444,0.2887635243751274,labelled
